model_description,train_from,train_to,test_on,shuffle,normalize,training_loss,rmse,rmse_cp,dir_acc
"RNN(6|0.1|6|0.1|linear, RMSprop, mse) close,volume,weekday,slope_btc,r2_btc batch_size=10 epochs=7 seq_len=7 pred_len=7",0,600,300,False,seqs,1.1064e-02,0.3857%,0.5440%,66.5385%
