model_description,train_from,train_to,test_on,shuffle,normalize,training_loss,rmse,rmse_cp,dir_acc
"RNN(4|0.1|3|0.1|linear, RMSprop, mse) close batch_size=10 epochs=7 seq_len=7 pred_len=7",0,600,300,False,seqs,2.1244e-04,0.0260%,0.0272%,47.6923%
