model_description,train_from,train_to,test_on,shuffle,normalize,training_loss,rmse,rmse_cp,dir_acc
"RNN(7|0.1|7|0.1|linear, RMSprop(lr=0.0001), mse) close,open,high,low,volume,weekday,slope_btc,r2_btc batch_size=32 epochs=100 seq_len=7 pred_len=7",0,600,300,False,seqs,1.0474e-02,0.3460%,0.4457%,71.8750%
