"date","close","volume","open","high","low"
"2018/03/21","7.9400","477048.0000","8.1500","8.4300","7.7400"
"2018/03/20","8.0200","629380.0000","8.7500","8.7500","7.8300"
"2018/03/19","8.4200","1021422.0000","8.1200","8.7500","7.8501"
"2018/03/16","8.2900","1202791.0000","7.3100","8.4500","7.3000"
"2018/03/15","7.5100","1024290.0000","8.1200","8.2900","7.3300"
"2018/03/14","8.1500","726892.0000","8.3000","8.7000","8.0500"
"2018/03/13","8.7000","555444.0000","8.8300","8.9200","8.5400"
"2018/03/12","8.9700","1321227.0000","9.1100","9.2426","8.6000"
"2018/03/09","9.2400","745261.0000","9.5500","9.7800","9.0500"
"2018/03/08","9.5700","710090.0000","9.9400","10.1790","9.5600"
"2018/03/07","10.0800","574066.0000","10.0900","10.3700","10.0200"
"2018/03/06","10.3900","582800.0000","10.6500","10.8000","10.2500"
"2018/03/05","10.8300","714465.0000","10.6700","10.8500","10.2500"
"2018/03/02","10.5800","731595.0000","9.8900","10.6900","9.8900"
"2018/03/01","10.1300","1134243.0000","9.9300","10.7200","9.9100"
"2018/02/28","10.5800","1227144.0000","9.7600","10.7500","9.7600"
"2018/02/27","9.9600","567623.0000","9.9500","10.1200","9.6510"
"2018/02/26","9.9000","918874.0000","9.9500","10.2600","9.7000"
"2018/02/23","10.2700","1084347.0000","9.8500","10.4400","9.8163"
"2018/02/22","9.9800","1808304.0000","10.7600","10.7700","9.5200"
"2018/02/21","10.6000","1549943.0000","10.7000","11.3900","10.5000"
"2018/02/20","10.9200","4624646.0000","10.5000","12.4000","9.7700"
"2018/02/16","11.4600","12296570.0000","14.0900","15.2000","10.5500"
"2018/02/15","17.2000","2693735.0000","17.6000","18.4000","16.7000"
"2018/02/14","16.5900","1625095.0000","17.2000","17.4000","16.5000"
"2018/02/13","16.0600","2850017.0000","16.7500","17.4900","15.2100"
"2018/02/12","17.5400","3942878.0000","16.5700","18.1400","16.5700"
"2018/02/09","16.0500","2505311.0000","15.0300","16.3400","14.8000"
"2018/02/08","14.8900","2130281.0000","15.8000","15.9000","14.2500"
"2018/02/07","14.3200","7197657.0000","15.3200","16.4100","13.8800"
"2018/02/06","12.9500","2748867.0000","10.4000","13.4900","10.4000"
"2018/02/05","10.7000","1481157.0000","11.4000","12.1900","10.5500"
"2018/02/02","12.1600","1791437.0000","12.0800","12.7500","11.6000"
"2018/02/01","12.3000","1946659.0000","12.9100","13.0000","12.1000"
"2018/01/31","13.7500","1693724.0000","14.5000","15.6700","13.3600"
"2018/01/30","14.2800","1664412.0000","14.8700","14.9000","13.7500"
"2018/01/29","15.2300","1652741.0000","16.8500","17.0000","15.1000"
"2018/01/26","17.1300","1052572.0000","17.5600","17.9800","17.0600"
"2018/01/25","17.9100","1023052.0000","18.9500","19.1500","17.8000"
"2018/01/24","19.2400","1035646.0000","19.8800","20.0000","18.9100"
"2018/01/23","19.6000","1384163.0000","19.5100","20.1100","18.6300"
"2018/01/22","19.4800","1669903.0000","19.3900","20.7300","19.0000"
"2018/01/19","19.9100","1564149.0000","20.3900","20.4800","19.5000"
"2018/01/18","19.8000","5531170.0000","18.6400","21.4400","18.5000"
"2018/01/17","17.7600","4014785.0000","17.5000","18.1000","16.0400"
"2018/01/16","18.2800","2878811.0000","20.0000","20.5000","17.8000"
"2018/01/12","21.8800","1675353.0000","21.1600","22.0750","20.9200"
"2018/01/11","20.8500","2835710.0000","22.2000","22.5000","20.6300"
"2018/01/10","22.9400","1978512.0000","23.9000","24.1946","22.7000"
"2018/01/09","24.0200","4622053.0000","24.9900","25.7700","23.4500"
"2018/01/08","23.4200","2925379.0000","25.1400","25.1500","22.7500"
"2018/01/05","24.4300","3467380.0000","26.2000","26.3000","24.2000"
"2018/01/04","24.2700","4467893.0000","24.8700","25.4800","22.5300"
"2018/01/03","24.3600","5261013.0000","27.5500","27.6800","23.3500"
"2018/01/02","27.9000","4133821.0000","28.5000","28.7000","26.0000"
"2017/12/29","28.4000","4697678.0000","28.7200","29.5900","27.7010"
"2017/12/28","27.2300","3737894.0000","27.2000","28.8000","26.7400"
"2017/12/27","29.8000","8543689.0000","31.1800","33.2800","28.5500"
"2017/12/26","31.2200","11387800.0000","28.5200","31.9400","27.5500"
"2017/12/22","24.5200","13141780.0000","22.5200","26.4600","20.2000"
"2017/12/21","27.6000","12676340.0000","35.5000","36.0700","26.2500"
"2017/12/20","36.1200","13935980.0000","40.7500","41.7500","33.0500"
"2017/12/19","38.6000","30782830.0000","36.1500","46.2000","36.0000"
"2017/12/18","36.4700","29223530.0000","32.2000","45.9900","31.5400"
"2017/12/15","28.5000","12386790.0000","28.0000","29.4900","26.7900"
"2017/12/14","24.9800","8177499.0000","24.3550","26.1400","23.8000"
"2017/12/13","23.0300","13489060.0000","24.2000","26.6274","22.1000"
"2017/12/12","28.2000","36044750.0000","26.2500","33.2700","25.0000"
"2017/12/11","23.0800","20221000.0000","19.0600","23.6700","17.7500"
"2017/12/08","15.8600","3875029.0000","14.6000","16.2300","14.5000"
"2017/12/07","14.6000","5669883.0000","14.2500","16.1100","13.8000"
"2017/12/06","13.7018","2220134.0000","14.6000","14.8800","13.5300"
"2017/12/05","14.1400","2970808.0000","14.7200","14.7500","13.5000"
"2017/12/04","15.0700","5408901.0000","16.5000","16.7200","14.9500"
"2017/12/01","15.0000","5992143.0000","14.8500","15.4800","13.8700"
"2017/11/30","13.5000","4641609.0000","12.2400","14.2000","12.0100"
"2017/11/29","13.1800","8059130.0000","17.2800","17.4200","12.3000"
"2017/11/28","15.2500","12522650.0000","15.9500","17.1000","12.9700"
"2017/11/27","15.6000","17307170.0000","21.5000","21.7696","15.5400"
"2017/11/24","23.6000","19192120.0000","18.4500","24.0000","18.3900"
"2017/11/22","15.9900","13538540.0000","12.3000","16.1400","11.4000"
"2017/11/21","11.2600","12098850.0000","10.3500","12.8900","10.2000"
"2017/11/20","10.3500","4957264.0000","8.4600","10.5000","8.0600"
"2017/11/17","8.1300","1505819.0000","8.3000","9.2000","7.9900"
"2017/11/16","8.1200","1116477.0000","8.2000","8.4300","7.6000"
"2017/11/15","7.9300","812518.0000","7.1000","8.0166","7.0200"
"2017/11/14","7.0200","291920.0000","7.1000","7.2796","6.8900"
"2017/11/13","7.2500","329224.0000","7.1000","7.4000","7.0000"
"2017/11/10","7.1600","398830.0000","7.5000","7.5000","6.8000"
"2017/11/09","7.5000","422571.0000","7.6500","7.8240","7.3000"
"2017/11/08","7.7800","575626.0000","8.8000","8.8000","7.6000"
"2017/11/07","8.3000","1236261.0000","7.8900","8.9800","7.4000"
"2017/11/06","7.6400","913218.0000","7.0000","7.9000","6.8000"
"2017/11/03","6.7500","247314.0000","7.0300","7.0300","6.6100"
"2017/11/02","6.9600","1006732.0000","7.7500","7.9890","6.3310"
"2017/11/01","6.9500","323465.0000","6.9800","7.2000","6.7500"
"2017/10/31","6.8000","296819.0000","7.1000","7.3399","6.5000"
"2017/10/30","7.0500","226972.0000","7.0600","7.4400","6.9100"
"2017/10/27","6.9100","330252.0000","7.5300","7.5300","6.7900"
"2017/10/26","7.2600","389392.0000","7.3500","7.6000","6.7400"
"2017/10/25","7.2000","634402.0000","7.9900","7.9900","6.7300"
"2017/10/24","7.9000","681328.0000","8.7300","8.7547","7.6001"
"2017/10/23","8.7500","1354228.0000","8.8400","9.5000","8.3000"
"2017/10/20","8.4900","856290.0000","7.9900","8.5000","7.1600"
"2017/10/19","7.7892","219812.0000","7.6800","8.4000","7.5200"
"2017/10/18","7.6700","391617.0000","8.0400","8.1000","7.1400"
"2017/10/17","8.1300","1080519.0000","8.0000","8.7000","7.4670"
"2017/10/16","7.5500","275781.0000","7.8900","7.9900","7.2928"
"2017/10/13","7.9000","663510.0000","8.0100","8.2400","7.2000"
"2017/10/12","8.2000","910231.0000","9.3500","9.3500","7.4000"
"2017/10/11","9.2400","2445030.0000","8.7500","11.1700","8.7500"
"2017/10/10","8.7500","985025.0000","8.8000","9.6000","8.2500"
"2017/10/09","8.7400","1029484.0000","7.8800","9.1561","7.4900"
"2017/10/06","7.4000","123462.0000","7.7200","7.8500","7.0200"
"2017/10/05","7.3000","318219.0000","7.9900","8.0600","7.0100"
"2017/10/04","8.1800","567373.0000","9.4500","9.5000","8.0000"
"2017/10/03","8.0900","277102.0000","6.8000","8.2500","6.5100"
