"date","close","volume","open","high","low"
"2018/08/03","1.0700","27472.0000","1.0900","1.0900","1.0500"
"2018/08/02","1.0700","168098.0000","1.0580","1.0900","1.0400"
"2018/08/01","1.1000","16527.0000","1.0700","1.1000","1.0500"
"2018/07/31","1.0600","57659.0000","1.0890","1.1000","1.0600"
"2018/07/30","1.0652","80698.0000","1.0800","1.1298","1.0500"
"2018/07/27","1.1000","104128.0000","1.0800","1.1000","1.0500"
"2018/07/26","1.0600","168839.0000","1.0600","1.0900","1.0500"
"2018/07/25","1.0400","141456.0000","1.1000","1.1000","1.0400"
"2018/07/24","1.0800","136408.0000","1.0700","1.1000","1.0500"
"2018/07/23","1.0700","145210.0000","1.0700","1.0900","1.0700"
"2018/07/20","1.0600","189541.0000","1.0900","1.1100","1.0500"
"2018/07/19","1.0500","377229.0000","1.1700","1.1898","1.0500"
"2018/07/18","1.1900","68609.0000","1.2000","1.2000","1.1500"
"2018/07/17","1.1800","286964.0000","1.1400","1.2000","1.1300"
"2018/07/16","1.1300","95829.0000","1.1600","1.1800","1.1200"
"2018/07/13","1.1800","137223.0000","1.1500","1.1800","1.1133"
"2018/07/12","1.1600","45922.0000","1.1600","1.1750","1.1300"
"2018/07/11","1.1600","55368.0000","1.1600","1.1700","1.1100"
"2018/07/10","1.1600","60920.0000","1.1400","1.1700","1.1300"
"2018/07/09","1.1300","153385.0000","1.1300","1.1800","1.1101"
"2018/07/06","1.1600","86192.0000","1.1500","1.1700","1.1200"
"2018/07/05","1.1600","80586.0000","1.1800","1.1800","1.1200"
"2018/07/03","1.1800","64658.0000","1.1700","1.1899","1.1400"
"2018/07/02","1.1650","42947.0000","1.1700","1.1899","1.1600"
"2018/06/29","1.1700","78605.0000","1.1700","1.1900","1.1410"
"2018/06/28","1.1500","102893.0000","1.2000","1.2300","1.1300"
"2018/06/27","1.1300","109747.0000","1.1900","1.1900","1.1238"
"2018/06/26","1.1700","147672.0000","1.1800","1.1989","1.1200"
"2018/06/25","1.1700","193111.0000","1.1300","1.1900","1.1015"
"2018/06/22","1.1100","104340.0000","1.1200","1.1400","1.1000"
"2018/06/21","1.1400","111347.0000","1.1400","1.1700","1.1200"
"2018/06/20","1.1600","71444.0000","1.1400","1.1800","1.1339"
"2018/06/19","1.1400","215863.0000","1.1500","1.1999","1.1200"
"2018/06/18","1.1900","41523.0000","1.1700","1.2000","1.1600"
"2018/06/15","1.1800","53674.0000","1.1500","1.1800","1.1499"
"2018/06/14","1.1400","103544.0000","1.1800","1.1850","1.1400"
"2018/06/13","1.2000","99466.0000","1.2100","1.2100","1.1600"
"2018/06/12","1.2000","55554.0000","1.1700","1.2200","1.1601"
"2018/06/11","1.1600","97644.0000","1.2000","1.2069","1.1600"
"2018/06/08","1.2000","85324.0000","1.2000","1.2100","1.1700"
"2018/06/07","1.1900","35634.0000","1.2000","1.2058","1.1700"
"2018/06/06","1.1800","201582.0000","1.2200","1.2200","1.1700"
"2018/06/05","1.2300","83993.0000","1.1900","1.2300","1.1810"
"2018/06/04","1.2000","102911.0000","1.2300","1.2486","1.2000"
"2018/06/01","1.2500","152061.0000","1.2900","1.2900","1.2300"
"2018/05/31","1.2900","84805.0000","1.2600","1.2900","1.2200"
"2018/05/30","1.2400","81533.0000","1.2600","1.3000","1.2400"
"2018/05/29","1.2600","111250.0000","1.2600","1.2768","1.2300"
"2018/05/25","1.3200","230546.0000","1.3600","1.3700","1.2500"
"2018/05/24","1.3500","544812.0000","1.3300","1.4000","1.3000"
"2018/05/23","1.3200","600846.0000","1.2600","1.3300","1.2378"
"2018/05/22","1.2200","696201.0000","1.1700","1.3400","1.1700"
"2018/05/21","1.2100","165775.0000","1.2200","1.2370","1.1700"
"2018/05/18","1.2400","86919.0000","1.2300","1.2656","1.2200"
"2018/05/17","1.2400","75395.0000","1.2200","1.2900","1.2200"
"2018/05/16","1.2300","106274.0000","1.2700","1.2900","1.2300"
"2018/05/15","1.2800","113348.0000","1.2700","1.2900","1.2200"
"2018/05/14","1.2900","106455.0000","1.3000","1.3000","1.2200"
"2018/05/11","1.2500","318580.0000","1.3000","1.3165","1.2100"
"2018/05/10","1.3200","961068.0000","1.2000","1.3700","1.2000"
"2018/05/09","1.2100","518482.0000","1.2000","1.2700","1.1500"
"2018/05/08","1.1900","421130.0000","1.1400","1.1900","1.1000"
"2018/05/07","1.1400","301129.0000","1.1000","1.1500","1.0700"
"2018/05/04","1.0800","51550.0000","1.0700","1.1000","1.0600"
"2018/05/03","1.0900","94639.0000","1.1200","1.1200","1.0500"
"2018/05/02","1.1200","172715.0000","1.0600","1.1200","1.0600"
"2018/05/01","1.0500","83471.0000","1.0200","1.0800","1.0200"
"2018/04/30","1.0600","21803.0000","1.0410","1.0800","1.0410"
"2018/04/27","1.0600","104544.0000","1.1100","1.1100","1.0400"
"2018/04/26","1.0800","85594.0000","1.0900","1.1057","1.0800"
"2018/04/25","1.1000","106937.0000","1.0600","1.1100","1.0600"
"2018/04/24","1.0900","201520.0000","1.0800","1.1200","1.0700"
"2018/04/23","1.0600","161330.0000","1.0700","1.0800","1.0500"
"2018/04/20","1.0700","189284.0000","1.0400","1.1200","1.0300"
"2018/04/19","1.0700","230372.0000","1.0400","1.1000","1.0300"
"2018/04/18","1.0500","101219.0000","1.0500","1.0600","1.0200"
"2018/04/17","1.0300","132144.0000","1.0200","1.0600","1.0100"
"2018/04/16","1.0300","61347.0000","1.0300","1.0600","1.0000"
"2018/04/13","1.0400","439136.0000","0.9800","1.0800","0.9712"
"2018/04/12","0.9800","375748.0000","0.9900","1.0000","0.9710"
"2018/04/11","0.9800","193729.0000","0.9700","0.9900","0.9700"
"2018/04/10","0.9824","109849.0000","0.9800","0.9900","0.9650"
"2018/04/09","0.9630","83292.0000","1.0000","1.0000","0.9601"
"2018/04/06","0.9601","148918.0000","0.9900","0.9974","0.9599"
"2018/04/05","0.9875","176929.0000","1.0200","1.0200","0.9802"
"2018/04/04","1.0100","210430.0000","0.9900","1.0500","0.9900"
"2018/04/03","0.9800","124413.0000","0.9744","0.9899","0.9700"
"2018/04/02","0.9700","255364.0000","0.9950","1.0000","0.9700"
"2018/03/29","0.9850","162947.0000","1.0000","1.0062","0.9800"
"2018/03/28","1.0100","293294.0000","1.0300","1.0389","0.9802"
"2018/03/27","1.0100","200482.0000","1.0400","1.0546","1.0100"
"2018/03/26","1.0400","286799.0000","1.0400","1.0830","1.0300"
"2018/03/23","1.0300","230333.0000","1.0500","1.0500","1.0300"
"2018/03/22","1.0600","221277.0000","1.1100","1.1300","1.0500"
"2018/03/21","1.1400","506654.0000","1.2500","1.2500","1.1000"
"2018/03/20","1.2000","515702.0000","1.1500","1.2300","1.1500"
"2018/03/19","1.1500","161174.0000","1.1800","1.1800","1.1200"
"2018/03/16","1.1400","92178.0000","1.1200","1.1756","1.1200"
"2018/03/15","1.1300","159725.0000","1.1500","1.1700","1.1300"
"2018/03/14","1.1800","400273.0000","1.1700","1.2290","1.1700"
"2018/03/13","1.1300","81571.0000","1.1100","1.1599","1.1100"
"2018/03/12","1.1400","137201.0000","1.1800","1.1800","1.1300"
"2018/03/09","1.1600","358031.0000","1.0900","1.1800","1.0900"
"2018/03/08","1.1000","150455.0000","1.1200","1.1600","1.1000"
"2018/03/07","1.1600","93728.0000","1.1100","1.1600","1.1100"
"2018/03/06","1.1500","266419.0000","1.1400","1.1600","1.1000"
"2018/03/05","1.1200","258473.0000","1.1300","1.1421","1.1000"
"2018/03/02","1.0900","860277.0000","1.0000","1.1300","1.0000"
"2018/03/01","1.0000","271859.0000","0.9950","1.0200","0.9702"
"2018/02/28","0.9900","196611.0000","0.9800","1.0200","0.9700"
"2018/02/27","0.9701","75878.0000","1.0200","1.0200","0.9700"
"2018/02/26","0.9701","368872.0000","0.9901","1.0200","0.9626"
"2018/02/23","0.9950","183580.0000","1.0400","1.0400","0.9950"
"2018/02/22","0.9980","331267.0000","1.0200","1.0300","0.9980"
"2018/02/21","1.0200","418515.0000","1.0200","1.0500","1.0000"
"2018/02/20","1.0100","544428.0000","1.0400","1.1053","0.9901"
"2018/02/16","1.0500","276995.0000","1.0900","1.1100","1.0400"
"2018/02/15","1.0900","281334.0000","1.0700","1.1200","1.0612"
"2018/02/14","1.0600","509999.0000","1.0400","1.0900","1.0200"
"2018/02/13","1.0350","146781.0000","1.0400","1.0400","1.0000"
"2018/02/12","1.0500","188639.0000","1.1000","1.1000","1.0300"
"2018/02/09","1.0300","499385.0000","1.0600","1.0600","0.9605"
"2018/02/08","1.0300","306667.0000","1.0300","1.0700","1.0000"
"2018/02/07","1.0200","287318.0000","1.0900","1.0900","1.0200"
"2018/02/06","1.0700","555874.0000","0.9900","1.0800","0.9600"
"2018/02/05","1.0200","619053.0000","1.0500","1.0700","1.0000"
"2018/02/02","1.0600","533945.0000","1.1600","1.1600","1.0600"
"2018/02/01","1.1400","501534.0000","1.1100","1.1600","1.1000"
"2018/01/31","1.1100","540753.0000","1.1600","1.1900","1.0900"
"2018/01/30","1.1600","513352.0000","1.1600","1.2200","1.1450"
"2018/01/29","1.1800","517722.0000","1.1900","1.2300","1.1600"
"2018/01/26","1.1800","839294.0000","1.1100","1.2390","1.1100"
"2018/01/25","1.1400","550978.0000","1.1600","1.1700","1.1000"
"2018/01/24","1.1200","588090.0000","1.1800","1.2134","1.1200"
"2018/01/23","1.1600","505832.0000","1.2000","1.2200","1.1500"
"2018/01/22","1.2000","645446.0000","1.2600","1.2700","1.1800"
"2018/01/19","1.2600","482553.0000","1.2100","1.2850","1.2100"
