datetime,close,volume,open,high,low,missing
2013-12-02,15.2,37163.0,15.28,15.5208,14.88,0.0
2013-12-03,15.6,38578.0,15.2,15.6,15.12,0.0
2013-12-04,15.44,25218.0,15.44,15.6,14.8,0.0
2013-12-05,15.52,70523.0,15.52,16.24,15.28,0.0
2013-12-06,15.36,20903.0,15.92,15.92,15.36,0.0
2013-12-09,14.4,73647.0,15.36,15.4384,14.16,0.0
2013-12-10,14.32,12558.0,14.4,14.56,14.08,0.0
2013-12-11,14.16,41478.0,14.4,14.48,13.68,0.0
2013-12-12,14.08,10979.0,14.32,14.32,13.92,0.0
2013-12-13,14.48,28555.0,14.0,14.64,13.92,0.0
2013-12-16,14.72,70261.0,14.4,15.44,14.4,0.0
2013-12-17,15.12,26603.0,14.8,15.3336,14.56,0.0
2013-12-18,15.84,49455.0,15.28,15.84,15.2,0.0
2013-12-19,16.72,128263.0,15.84,17.2,15.832,0.0
2013-12-20,16.8,114929.0,16.88,17.6,16.24,0.0
2013-12-23,17.12,55559.0,17.28,17.6,16.48,0.0
2013-12-24,16.88,19960.0,17.28,17.2808,16.56,0.0
2013-12-25,16.88,19960.0,17.28,17.2808,16.56,1.0
2013-12-26,16.96,42207.0,16.96,17.84,16.8,0.0
2013-12-27,16.72,28240.0,17.2,17.2,16.4,0.0
2013-12-30,16.8,66606.0,16.72,17.52,16.64,0.0
2013-12-31,17.12,103885.0,16.8,17.52,16.72,0.0
2014-01-01,17.12,103885.0,16.8,17.52,16.72,1.0
2014-01-02,18.56,190327.0,17.12,19.04,16.96,0.0
2014-01-03,18.24,90756.0,18.64,19.76,18.08,0.0
2014-01-06,18.16,33173.0,18.24,18.88,17.9704,0.0
2014-01-07,18.16,43125.0,18.4,18.64,17.76,0.0
2014-01-08,19.04,51139.0,18.48,19.2,18.08,0.0
2014-01-09,19.44,105228.0,19.2,20.24,18.96,0.0
2014-01-10,18.96,74482.0,19.44,20.32,18.24,0.0
2014-01-13,18.56,46344.0,19.12,19.68,18.56,0.0
2014-01-14,19.04,53889.0,18.56,19.6776,18.4,0.0
2014-01-15,20.0,58394.0,19.44,20.64,19.36,0.0
2014-01-16,22.32,233608.0,20.32,22.8,20.08,0.0
2014-01-17,21.9192,104571.0,22.4,22.72,21.28,0.0
2014-01-20,21.9192,104571.0,22.4,22.72,21.28,1.0
2014-01-21,21.92,44601.0,22.24,22.4,21.2,0.0
2014-01-22,22.0,42575.0,21.76,22.6,21.504,0.0
2014-01-23,21.6,43912.0,22.0,22.16,21.36,0.0
2014-01-24,19.92,190060.0,21.68,21.68,19.68,0.0
2014-01-27,19.04,157596.0,20.08,20.64,16.832,0.0
2014-01-28,19.6,37667.0,19.04,19.76,18.8,0.0
2014-01-29,19.04,23025.0,19.6,19.6,18.64,0.0
2014-01-30,19.76,27581.0,19.52,19.76,18.32,0.0
2014-01-31,20.08,31361.0,19.76,20.32,19.36,0.0
2014-02-03,19.36,45573.0,20.24,20.32,18.8,0.0
2014-02-04,19.2,30091.0,19.28,19.8368,19.04,0.0
2014-02-05,18.56,55510.0,18.96,19.2,17.92,0.0
2014-02-06,18.4,70337.0,18.96,19.6,17.92,0.0
2014-02-07,19.04,44200.0,18.96,19.52,18.24,0.0
2014-02-10,20.72,73243.0,19.2,21.24,19.024,0.0
2014-02-11,19.76,71042.0,20.88,20.952,19.12,0.0
2014-02-12,19.44,46674.0,20.24,20.56,19.2,0.0
2014-02-13,19.6,27796.0,19.44,20.4,19.36,0.0
2014-02-14,19.76,13110.0,19.76,20.0,19.28,0.0
2014-02-17,19.76,13110.0,19.76,20.0,19.28,1.0
2014-02-18,20.32,26794.0,20.0,20.712,19.84,0.0
2014-02-19,20.0,28600.0,20.48,20.56,19.92,0.0
2014-02-20,20.0,50555.0,20.24,20.32,19.76,0.0
2014-02-21,19.52,31733.0,20.0,20.1584,19.36,0.0
2014-02-24,19.76,31401.0,19.84,20.08,19.512,0.0
2014-02-25,20.0,63405.0,19.92,20.8,19.52,0.0
2014-02-26,20.32,57823.0,20.08,20.8,20.08,0.0
2014-02-27,21.12,47137.0,20.4,21.2,20.16,0.0
2014-02-28,20.72,90462.0,20.96,21.6,20.56,0.0
2014-03-03,20.4,43485.0,20.4,20.72,19.36,0.0
2014-03-04,20.8,30009.0,21.04,21.1184,20.32,0.0
2014-03-05,21.12,28978.0,20.96,21.6,20.8,0.0
2014-03-06,20.72,45654.0,21.12,21.2024,20.32,0.0
2014-03-07,21.08,40598.0,20.88,21.2,20.0,0.0
2014-03-10,21.28,46311.0,21.2,21.52,20.8,0.0
2014-03-11,21.84,58262.0,21.28,22.4,21.28,0.0
2014-03-12,21.688,34355.0,21.76,22.0,20.8,0.0
2014-03-13,26.32,1209292.0,26.48,31.04,26.0,0.0
2014-03-14,25.52,206804.0,26.32,27.2,24.4,0.0
2014-03-17,25.12,53987.0,26.32,26.56,24.4,0.0
2014-03-18,23.84,96182.0,25.2,25.2,23.152,0.0
